isbn,genre_id,genre,sub_genre_id,sub_genre,programing_language,title,author,published_at,price,is_stock,url
4774122289,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,VPN-1/Firewall-1 設定＆管理 Bible,花岡圭心・森政志著チェック・ポイント・ソフトウェア・テクノロジーズ株式会社　監修,2005-01-03,4880,0,http://gihyo.jp/book/2005/4-7741-2228-9
4774121991,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,実践企業情報ネットワークの保護管理,宮本久仁男，西山佳克，岡田良太郎，谷口星彦，園田道夫，伊原秀明，國方多真紀，上野宣　著,2004-12-03,2780,0,http://gihyo.jp/book/2005/4-7741-2199-1
4774121967,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,徹底解説 Samba LDAP サーバ構築,武田保真　著,2004-12-01,2980,0,http://gihyo.jp/book/2004/4-7741-2196-7
4774118915,01,パソコン,0105,Word,-,かんたん図解Word2003 基本操作,谷口良邦　著,2003-11-11,1380,0,http://gihyo.jp/book/2003/4-7741-1891-5
4774118761,01,パソコン,0105,Word,-,知りたい操作がすぐわかる 改訂[標準] Word2002 全機能Bible,西上原裕明　著,2003-11-07,2980,0,http://gihyo.jp/book/2003/4-7741-1876-1
4774118575,01,パソコン,0105,Word,-,Word文書の整形・図表作成・印刷に役立つ【厳選】技,(株)ログ・インターナショナル　著,2003-10-13,880,0,http://gihyo.jp/book/2003/4-7741-1857-5
4774118257,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,いますぐ導入！PHP+MySQLで作る最速Webシステム,星野努　著,2003-09-05,3280,1,http://gihyo.jp/book/2003/4-7741-1825-7
4774117722,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,はじめて作るホームページ ホームページ・ビルダー7編,荒井明子　著,2003-07-06,1580,0,http://gihyo.jp/book/2003/4-7741-1772-2
4774117595,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,速習Webデザイン DREAMWEAVER MX,境祐司　著,2003-06-13,2580,0,http://gihyo.jp/book/2003/4-7741-1759-5
4774121258,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,バカ日本地図,一刀　著,2004-09-08,1080,0,http://gihyo.jp/book/2004/4-7741-2125-8
4774121118,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,庭作りを存分に楽しむ！ こだわりのアイデアで庭が変わる,じゅわ樹　著,2004-09-03,1580,0,http://gihyo.jp/book/2004/4-7741-2111-8
477412110X,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,お宝鑑定に挑戦！,メディアユニオン　著,2004-09-03,1580,0,http://gihyo.jp/book/2004/4-7741-2110-X
9784774156224,04,スマートフォン・タブレット,0403,Androidなど,-,スマホ女子よくばり活用術,自由が丘デジージョの会　著,2013-04-10,1580,0,http://gihyo.jp/book/2013/978-4-7741-5622-4
9784774156385,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ MEDIAS X N-04E スマートガイド,技術評論社編集部　著,2013-04-10,1280,0,http://gihyo.jp/book/2013/978-4-7741-5638-5
4774121983,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,ネット被害対策室,ダルク　著,2004-11-27,1480,0,http://gihyo.jp/book/2004/4-7741-2198-3
4774121703,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,オフィスで役立つ！ネットワークの設定とOffice文書の共有化,岡?俊彦　著,2004-10-30,1380,0,http://gihyo.jp/book/2004/4-7741-2170-3
4774121495,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,Windows Server 2003 必携Bible,宍倉幸則　著,2004-10-02,4480,0,http://gihyo.jp/book/2004/4-7741-2149-5
4774118435,01,パソコン,0105,Word,-,Word文書の作成・編集に役立つ【厳選】技,「通勤快読」特別編集チーム　著,2003-09-25,880,0,http://gihyo.jp/book/2003/4-7741-1843-5
4774117668,01,パソコン,0105,Word,-,かんたん図解Word+Excel 基本操作 Word2002/Excel2002対応,飯島弘文，斉藤弘子　著,2003-06-20,1880,0,http://gihyo.jp/book/2003/4-7741-1766-8
4774117501,01,パソコン,0105,Word,-,Wordで実践! 編集レイアウトの基本と本格テクニック,西上原裕明　著,2003-06-07,2780,0,http://gihyo.jp/book/2003/4-7741-1750-1
4774117064,01,パソコン,0105,Word,-,パソコン教習1・2・3Word 2002 文字飾り・絵・写真の使い方編,斉藤弘子　著,2003-03-21,1480,0,http://gihyo.jp/book/2003/4-7741-1706-4
4774117080,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,ホームページをお手軽に作って10倍楽しむ本,井上以知子　著,2003-03-26,980,0,http://gihyo.jp/book/2003/4-7741-1708-0
4774117048,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,改訂第４版 オールカラー HTMLポケットリファレンス,（株）シーズ　著,2003-03-21,1580,0,http://gihyo.jp/book/2003/4-7741-1704-8
4774116475,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,今すぐ導入！ PHP×PostgreSQLで作る 最強Webシステム,石井達夫　著,2002-12-19,2880,0,http://gihyo.jp/book/2003/4-7741-1647-5
4774114081,01,パソコン,0101,Windows,-,Windows XP 300の技 徹底活用編,春日野たつき　著,2002-02-15,2180,0,http://gihyo.jp/book/2002/4-7741-1408-1
9784774142432,01,パソコン,0104,Excel,-,今すぐ使えるかんたんExcel 2010,技術評論社編集部，AYURA　著,2010-06-15,1143,1,http://gihyo.jp/book/2010/978-4-7741-4243-2
4774121096,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,土いじりが楽しくなる本,アクア・ルーム　著,2004-08-27,1480,0,http://gihyo.jp/book/2004/4-7741-2109-6
4774120987,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,算数が苦手な大人のための「算数アタマ養成帳」,山田研也　著,2004-08-20,1080,0,http://gihyo.jp/book/2004/4-7741-2098-7
9784774156088,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるNexus 10 スマートガイド,リンクアップ　著,2013-03-23,1280,0,http://gihyo.jp/book/2013/978-4-7741-5608-8
9784774155838,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ ELUGA X P-02E スマートガイド,技術評論社編集部　著,2013-03-13,1280,0,http://gihyo.jp/book/2013/978-4-7741-5583-8
9784774155951,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ ARROWS X F-02E スマートガイド,技術評論社編集部　著,2013-03-09,980,0,http://gihyo.jp/book/2013/978-4-7741-5595-1
477412124X,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,かんたんネットワーク入門,三輪賢一　著,2004-09-03,1580,0,http://gihyo.jp/book/2004/4-7741-2124-X
4774121274,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,ひとごとではない データベース情報の漏洩防止,北野晴人，日本オラクル株式会社　監修,2004-09-03,1680,0,http://gihyo.jp/book/2004/4-7741-2127-4
4774116866,01,パソコン,0105,Word,-,入門IT講座 Word2002+Excel2002 標準テキスト,技術評論社編集部　著,2003-02-24,980,0,http://gihyo.jp/book/2003/4-7741-1686-6
4774115231,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,Web配色事典〜フルカラー編,（株）シーズ　著,2002-07-08,1980,0,http://gihyo.jp/book/2002/4-7741-1523-1
4774115045,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,改訂新版 スタンダードHTMLタグ講座 超入門編,水谷光俊　著,2002-06-21,980,0,http://gihyo.jp/book/2002/4-7741-1504-5
4774114758,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,ウェブサイト制作のワークフローと基礎技術,佐藤好彦　著,2002-05-17,2680,0,http://gihyo.jp/book/2002/4-7741-1475-8
4774113840,01,パソコン,0101,Windows,-,かんたん図解Windows XP 基本操作,島望，八木原一恵　著,2001-12-25,1180,0,http://gihyo.jp/book/2002/4-7741-1384-0
9784774141848,01,パソコン,0104,Excel,-,ここがポイント！ Excel 2007 攻略ノート,阿部香織　著,2010-02-20,980,0,http://gihyo.jp/book/2010/978-4-7741-4184-8
9784774141312,01,パソコン,0104,Excel,-,今すぐ使えるかんたんぜったいデキます！ エクセル2007,井上香緒里　著,2010-02-03,1000,1,http://gihyo.jp/book/2010/978-4-7741-4131-2
9784774141107,01,パソコン,0104,Excel,-,Excel はじめてのVBAプログラミング,前田智美　著,2009-12-22,2480,0,http://gihyo.jp/book/2010/978-4-7741-4110-7
9784774141015,01,パソコン,0104,Excel,-,Excelデータベース機能詳解,近田順一朗　著,2009-12-17,2880,0,http://gihyo.jp/book/2010/978-4-7741-4101-5
4774110817,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,入門技術解説 半導体の基礎理論,堀田厚生　著,2000-10-10,2300,0,http://gihyo.jp/book/2000/4-7741-1081-7
4774120898,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,大型（HOゲージ）完成模型 日本の名風景 街の風物詩「路面電車（1）」都電6000形,池田邦彦他　著,2004-07-29,1981,0,http://gihyo.jp/book/2004/4-7741-2089-8
477412060X,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,高級家具作りに挑戦！,高橋甫　著,2004-07-02,1580,0,http://gihyo.jp/book/2004/4-7741-2060-X
9784774155722,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ AQUOS PHONE EX SH-04E スマートガイド,技術評論社編集部　著,2013-03-08,1280,0,http://gihyo.jp/book/2013/978-4-7741-5572-2
9784774155630,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ Xperia Z SO-02E スマートガイド,技術評論社編集部　著,2013-02-28,980,0,http://gihyo.jp/book/2013/978-4-7741-5563-0
4774115819,01,パソコン,0105,Word,-,Wordできれいな印刷物や自分だけの本を作る本,株式会社ハーシー　著,2002-10-01,980,0,http://gihyo.jp/book/2002/4-7741-1581-9
4774114561,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,ホームページ・ビルダーVer.6.5 300の技,林知波，アイティティ　著,2002-04-12,2390,0,http://gihyo.jp/book/2002/4-7741-1456-1
4774114324,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,FrontPage 2002 活用ガイド,アイティティ　著,2002-03-13,2180,0,http://gihyo.jp/book/2002/4-7741-1432-4
4774113964,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,ホームページの作成と公開 <ホームページ・ビルダー6.5/6対応>,青木恵美　著,2002-01-30,1680,0,http://gihyo.jp/book/2002/4-7741-1396-4
9784774130682,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,ジャンクカメラの分解と組み立てにもっと挑戦！,水滸堂ジャンクカメラ研究室　著,2007-03-28,1680,0,http://gihyo.jp/book/2007/978-4-7741-3068-2
4774113670,01,パソコン,0101,Windows,-,Windows XP Bible,宍倉幸則　著,2001-12-19,2480,1,http://gihyo.jp/book/2002/4-7741-1367-0
4774112488,01,パソコン,0101,Windows,-,Windows Me 手取り足取りトラブル解決,青木恵美　著,2001-07-03,1680,1,http://gihyo.jp/book/2001/4-7741-1248-8
4774112550,01,パソコン,0101,Windows,-,かんたん図解Windows Me 最初に読む本,島望，八木原一恵　著,2001-06-27,930,0,http://gihyo.jp/book/2001/4-7741-1255-0
4774112097,01,パソコン,0101,Windows,-,図解 Windows 2000 Professional 徹底活用ガイド,岡崎俊彦　著,2001-05-07,2580,0,http://gihyo.jp/book/2001/4-7741-1209-7
9784774144573,04,スマートフォン・タブレット,0401,iPhone・iPad,-,今すぐ使えるかんたんminiiPhone 基本＆便利技,田中拓也　著,2010-11-27,857,0,http://gihyo.jp/book/2010/978-4-7741-4457-3
9784774140742,01,パソコン,0104,Excel,-,技あり時短テク！Excel 2007/2003,高橋慈子　著,2009-11-20,1080,0,http://gihyo.jp/book/2009/978-4-7741-4074-2
9784774140506,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel マクロ＆VBA 基本技,技術評論社編集部　著,2009-11-20,857,0,http://gihyo.jp/book/2009/978-4-7741-4050-6
9784774140209,01,パソコン,0104,Excel,-,私にExcelVBAができますか,小島雅彦　著,2009-10-20,1680,0,http://gihyo.jp/book/2009/978-4-7741-4020-9
9784774139364,01,パソコン,0104,Excel,-,最速攻略 Excel 関数組み合わせ サンプル大全集,尾崎裕子　著,2009-08-28,2180,0,http://gihyo.jp/book/2009/978-4-7741-3936-4
4774110353,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,工学・技術の公式,矢部寛監修辻伸浩　翻訳,2000-09-08,3280,0,http://gihyo.jp/book/2000/4-7741-1035-3
4774110620,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,基本からわかる 電気の極意,望月傳　著,2000-08-04,1580,1,http://gihyo.jp/book/2000/4-7741-1062-0
4774109878,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,Excelではじめるディジタル信号処理,並木秀明　著,2000-04-10,2480,0,http://gihyo.jp/book/2000/4-7741-0987-8
9784774155241,04,スマートフォン・タブレット,0403,Androidなど,-,今すぐ使えるかんたんPLUSAndroidアプリ 大事典 2013年版,鈴木友博，日沼諭史　著,2013-02-22,1380,0,http://gihyo.jp/book/2013/978-4-7741-5524-1
9784774130521,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,デジタルカメラ2.0,美崎薫　著,2007-03-23,1580,0,http://gihyo.jp/book/2007/978-4-7741-3052-1
9784774130576,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,Canon EOS デジタル RAW現像 ウルトラテクニック,大輪秀之　著,2007-03-23,1980,0,http://gihyo.jp/book/2007/978-4-7741-3057-6
4774128198,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,デジタル一眼レフ プロ級写真の撮り方教えます,田中希美男写真・文，シータス　編,2006-07-13,1980,0,http://gihyo.jp/book/2006/4-7741-2819-8
4774112038,01,パソコン,0101,Windows,-,Windows Me 上級マニュアル,橋本和則　著,2001-05-01,1980,1,http://gihyo.jp/book/2001/4-7741-1203-8
4774111619,01,パソコン,0101,Windows,-,Windows 2000 Server 構築・運用 実践ガイド,村嶋修一　著,2001-02-23,3480,0,http://gihyo.jp/book/2001/4-7741-1161-9
4774110922,01,パソコン,0101,Windows,-,かんたん図解Windows Me（Millennium Edition）,島望，八木原一恵　著,2000-10-27,1380,0,http://gihyo.jp/book/2000/4-7741-1092-2
9784774144566,04,スマートフォン・タブレット,0401,iPhone・iPad,-,今すぐ使えるかんたんminiiPhone［厳選］アプリ 徹底活用技,芝田隆広　著,2010-11-27,900,0,http://gihyo.jp/book/2010/978-4-7741-4456-6
9784774139357,01,パソコン,0104,Excel,-,最速攻略 Excel 3行マクロ サンプル大全集,土屋和人　著,2009-08-28,2380,0,http://gihyo.jp/book/2009/978-4-7741-3935-7
9784774139258,01,パソコン,0104,Excel,-,Excel関数ポケットリファレンス,日花弘子　著,2009-08-08,2180,0,http://gihyo.jp/book/2009/978-4-7741-3925-8
9784774139173,01,パソコン,0104,Excel,-,今すぐ使えるかんたんExcel マクロ＆VBA,門脇香奈子　著,2009-07-23,1780,0,http://gihyo.jp/book/2009/978-4-7741-3917-3
4774108820,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,液晶のしくみがわかる本,竹添秀男，高西陽一，宮地弘一　著,1999-11-24,1380,1,http://gihyo.jp/book/1999/4-7741-0882-0
4774125628,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,ジャンクカメラの分解と組み立てに挑戦！,水滸堂ジャンクカメラ研究室　著,2005-10-29,1580,1,http://gihyo.jp/book/2005/4-7741-2562-8
4774125202,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,一眼レフで本格撮影に挑戦！,白谷達也　著,2005-10-14,1680,0,http://gihyo.jp/book/2005/4-7741-2520-2
4774123366,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,「デジタル一眼レフ」感動写真の撮り方教えます,小林義明/土屋勝義/矢部志保/シータス　著,2005-04-23,1880,0,http://gihyo.jp/book/2005/4-7741-2336-6
4774110396,01,パソコン,0101,Windows,-,Windows 2000 Server 今から始めるLANの構築＆運用入門,加藤佐一　著,2000-07-14,2980,0,http://gihyo.jp/book/2000/4-7741-1039-6
4774110132,01,パソコン,0101,Windows,-,かんたん図解Windows 2000 Professional,島望，八木原一恵　著,2000-05-08,1580,0,http://gihyo.jp/book/2000/4-7741-1013-2
477410969X,01,パソコン,0101,Windows,-,Windows 2000 Server システム構築ガイド,向山隆行，上村浩二　著,2000-03-15,3400,0,http://gihyo.jp/book/2000/4-7741-0969-X
4774109479,01,パソコン,0101,Windows,-,Windows 2000実践ガイド,（株）アンク　著,2000-02-21,1980,1,http://gihyo.jp/book/2000/4-7741-0947-9
9784774144535,04,スマートフォン・タブレット,0401,iPhone・iPad,-,iPhone×Movieスタイル～好奇心をアートに変える動画の撮り方＆クリエイティブガイド,オブスキュアインク，飯塚敦　著,2010-11-06,1680,0,http://gihyo.jp/book/2011/978-4-7741-4453-5
9784774143712,04,スマートフォン・タブレット,0401,iPhone・iPad,-,今すぐ使えるかんたん iPhone入門,田中拓也　著,2010-10-23,1380,0,http://gihyo.jp/book/2010/978-4-7741-4371-2
9784774139142,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel 2007で困ったときの解決＆便利技,AYURA　著,2009-07-23,857,0,http://gihyo.jp/book/2009/978-4-7741-3914-2
9784774138824,01,パソコン,0104,Excel,-,今すぐ使えるかんたんExcel 2003の困った！を今すぐ解決する本,技術評論社編集部　著,2009-06-26,1680,0,http://gihyo.jp/book/2009/978-4-7741-3882-4
4774108049,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,よくわかるディジタルIC回路の基礎,松田勲，伊原充博　著,1999-07-09,1980,0,http://gihyo.jp/book/1999/4-7741-0804-9
4774107921,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,デジタル回路のしくみがわかる本,宮井幸男，尾崎進，若林茂，三好誠司　著,1999-06-18,1380,1,http://gihyo.jp/book/1999/4-7741-0792-1
4774120618,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,真空管ラジオ・アンプに作りに挑戦！,藤本伸一，内尾悟，片岡基他　著,2004-07-02,1580,0,http://gihyo.jp/book/2004/4-7741-2061-8
477412107X,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,最速ネットワークを実現！家庭内LAN 快適テクニック,水野寛之，北川達也，津守美弘，後田敏　著,2004-08-20,1680,0,http://gihyo.jp/book/2004/4-7741-2107-X
4774122769,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,キヤノンユーザー必携！ まるごとわかるZoomBrowser EX 5.0,一条真人　著,2005-03-01,1980,0,http://gihyo.jp/book/2005/4-7741-2276-9
4774121045,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,デジカメ写真のデータのしくみとファイルの扱い ここがわからなかった！,唯野司　著,2004-08-06,1480,0,http://gihyo.jp/book/2004/4-7741-2104-5
4774120480,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,ぶらりデジカメ デジカメで綴る花の歳時記,花追い人　著,2004-06-25,1580,0,http://gihyo.jp/book/2004/4-7741-2048-0
477410888X,01,パソコン,0101,Windows,-,苦手なコンパネ/プロパティ 設定の仕方・戻し方,川口知文　著,1999-11-12,1580,1,http://gihyo.jp/book/1999/4-7741-0888-X
4774106364,01,パソコン,0101,Windows,-,Windows DOSプロンプトポケットリファレンス,天野司　著,1998-08-24,1780,0,http://gihyo.jp/book/1998/4-7741-0636-4
9784774144207,04,スマートフォン・タブレット,0401,iPhone・iPad,-,iPhone「女子」よくばり活用術,高橋浩子　著,2010-10-14,1480,0,http://gihyo.jp/book/2010/978-4-7741-4420-7
9784774143996,04,スマートフォン・タブレット,0401,iPhone・iPad,-,今すぐ使えるかんたんminiiPad基本&便利技,技術評論社編集部　著,2010-10-08,857,0,http://gihyo.jp/book/2010/978-4-7741-4399-6
9784774144214,04,スマートフォン・タブレット,0401,iPhone・iPad,-,"iPhone, iPad and Music",小笠原ヒロノ，加藤幹雄　著,2010-10-07,1580,0,http://gihyo.jp/book/2010/978-4-7741-4421-4
9784774138671,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel 文書作成厳選技50,技術評論社編集部　著,2009-06-24,900,0,http://gihyo.jp/book/2009/978-4-7741-3867-1
9784774138565,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel関数小事典,技術評論社編集部　著,2009-05-26,1280,0,http://gihyo.jp/book/2009/978-4-7741-3856-5
4774107255,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,はじめての材料力学,有光隆　著,1999-03-05,1980,1,http://gihyo.jp/book/1999/4-7741-0725-5
477410681X,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,シーケンス制御の基本,望月傳　著,1998-12-01,1980,0,http://gihyo.jp/book/1998/4-7741-0681-X
4774103217,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,実用入門 ディジタル回路とVerilog HDL,並木秀明，宮尾正大，前田智美　著,1996-08-10,4155,0,http://gihyo.jp/book/1996/4-7741-0321-7
4774120219,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,鉄道模型作りに挑戦！ 懐かしい昭和の市街風景を再現,岡本憲之　著,2004-05-03,1580,0,http://gihyo.jp/book/2004/4-7741-2021-9
4774120200,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,やきもの作りに挑戦！ 器を作ってうまい酒と肴を味わう,荒井明子　著,2004-05-03,1580,0,http://gihyo.jp/book/2004/4-7741-2020-0
4774119873,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,パソコンでお手本がらくらく印刷 水墨画構図パターン24,楽震文　著,2004-03-26,1580,0,http://gihyo.jp/book/2004/4-7741-1987-3
4774119512,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,パソコンで描く 本格水彩画入門 水彩6対応版,インフォメディア著木場葉子画・解説　著,2004-01-26,1680,0,http://gihyo.jp/book/2004/4-7741-1951-2
9784774155579,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるau INFOBAR A02 HTX21 スマートガイド,リンクアップ　著,2013-02-16,1280,0,http://gihyo.jp/book/2013/978-4-7741-5557-9
4774120456,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,スタートアップ TCP/IP 2004,複数　著,2004-06-08,1580,0,http://gihyo.jp/book/2004/4-7741-2045-6
4774120359,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,WindowsXPだけでできる！無料でらくらく LAN＆サーバー構築ガイド,(株)アンク　著,2004-05-21,1880,0,http://gihyo.jp/book/2004/4-7741-2035-9
4774119857,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,不正侵入検知［IDS］入門,日吉龍　著,2004-03-23,3480,0,http://gihyo.jp/book/2004/4-7741-1985-7
4774119490,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,かんたん図解自宅で作るLAN,びｎ　著,2004-01-20,1480,0,http://gihyo.jp/book/2004/4-7741-1949-0
4774115363,01,パソコン,0105,Word,-,パソコン教習1-2-3Word 2002 入門編,斉藤弘子　著,2002-07-31,1290,0,http://gihyo.jp/book/2002/4-7741-1536-3
4774120472,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,楽しくデジカメ超活用！蔵衛門デジブック 誰でもつくれるフォトアルバム,一条真人　著,2004-06-11,1680,0,http://gihyo.jp/book/2004/4-7741-2047-2
477411944X,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,気軽に使える！デジカメのメリット,川名和子　著,2004-01-10,980,0,http://gihyo.jp/book/2004/4-7741-1944-X
9784774143255,04,スマートフォン・タブレット,0401,iPhone・iPad,-,iPadでできる100のこと,中筋義人，廣川淳哉　著,2010-07-09,952,0,http://gihyo.jp/book/2010/978-4-7741-4325-5
9784774143132,04,スマートフォン・タブレット,0401,iPhone・iPad,-,夢をかなえるiPhone,内藤みか　著,2010-07-03,950,0,http://gihyo.jp/book/2010/978-4-7741-4313-2
9784774141343,04,スマートフォン・タブレット,0401,iPhone・iPad,-,iPhone&iPod touchハイパーナビゲーター,マイカ　著,2010-01-30,1980,0,http://gihyo.jp/book/2010/978-4-7741-4134-3
9784774141398,04,スマートフォン・タブレット,0401,iPhone・iPad,-,今すぐ使えるかんたんminiiPhone基本＆便利技,田中拓也　著,2010-01-23,857,0,http://gihyo.jp/book/2010/978-4-7741-4139-8
9784774138466,01,パソコン,0104,Excel,-,今すぐ使えるかんたんExcel 2007 グラフ,技術評論社編集部　著,2009-05-26,1580,0,http://gihyo.jp/book/2009/978-4-7741-3846-6
9784774138558,01,パソコン,0104,Excel,-,Excel ビジネス関数＆数式パターン,不二桜　著,2009-05-02,1280,0,http://gihyo.jp/book/2009/978-4-7741-3855-8
9784774138435,01,パソコン,0104,Excel,-,Excelでできる！仕事で使える定型書類のつくり方,土屋和人　著,2009-04-28,1880,0,http://gihyo.jp/book/2009/978-4-7741-3843-5
9784774138268,01,パソコン,0104,Excel,-,かんたんパソコン生活Excelでできる！ 家庭で役立つ文書の作り方,AYURA　著,2009-04-15,1680,0,http://gihyo.jp/book/2009/978-4-7741-3826-8
4774119296,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,史上最強科学のムダ知識,平林純　著,2003-12-19,1380,0,http://gihyo.jp/book/2004/4-7741-1929-6
4774118958,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,パソコンで上手に描ける すてきな風景画 Painter Essentials対応,張弛　著,2003-11-19,1880,0,http://gihyo.jp/book/2003/4-7741-1895-8
4774116394,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,初めてでも楽しく描ける 趣味の墨絵 超入門,杉谷隆志　著,2002-12-11,1180,0,http://gihyo.jp/book/2003/4-7741-1639-4
4774106550,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,Stargazer for Windowsではじめるパソコン占星学,小曽根秋男　著,1998-10-30,3880,0,http://gihyo.jp/book/1998/4-7741-0655-0
9784774154220,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ GALAXY S III α SC-03E スマートガイド,リンクアップ　著,2013-01-23,980,0,http://gihyo.jp/book/2013/978-4-7741-5422-0
4774113921,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,速習Webデザイン Webデザイン基礎,境祐司　著,2002-01-25,2280,0,http://gihyo.jp/book/2002/4-7741-1392-1
4774119113,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,WebDAVシステム構築ガイド,宮本久仁男，山田泰資，渡邊剛　著,2003-12-19,3480,0,http://gihyo.jp/book/2004/4-7741-1911-3
4774119261,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,［ブロードバンドインターネット＋LAN］悩みとトラブル,井上孝司　著,2003-12-19,1980,0,http://gihyo.jp/book/2004/4-7741-1926-1
4774118680,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,Windows Server 2003 システム構築ガイド,向山隆行，上村浩二　著,2003-11-11,3880,0,http://gihyo.jp/book/2003/4-7741-1868-0
4774115320,01,パソコン,0105,Word,-,Word2002 300の技,西上原裕明　著,2002-07-22,1980,0,http://gihyo.jp/book/2002/4-7741-1532-0
4774114502,01,パソコン,0105,Word,-,Word2002 Excel2002 PowerPoint2002 ステップアップラーニング,定平誠　著,2002-04-19,1980,0,http://gihyo.jp/book/2002/4-7741-1450-2
